name = R_Dor - RickerWavelet

# date  RA  RA_error  Dec Dec_error
2017.732  69d11m21.3163881349623807s  0d00m00.0007495421665577s  -62d04m39.0999472176338259s  0d00m00.0008354112289638s
2017.735  69d11m21.3131703312365062s  0d00m00.0005881922916113s  -62d04m39.1029532577226746s  0d00m00.0006555767696177s
2017.812  69d11m21.2890162700853125s  0d00m00.0000344200509039s  -62d04m39.1213468272189857s  0d00m00.0000383632734704s
2017.855  69d11m21.2778725316093187s  0d00m00.0004565662821100s  -62d04m39.1254457373838704s  0d00m00.0005088712995212s
2023.568  69d11m20.4500672334825140s  0d00m00.0007444538836522s  -62d04m39.5193027254441631s  0d00m00.0008297355792286s
2023.585  69d11m20.4558278751869693s  0d00m00.0003871774176345s  -62d04m39.5190405585799454s  0d00m00.0004315309433481s
2023.626  69d11m20.4482412228310295s  0d00m00.0000449950028218s  -62d04m39.5336383539364533s  0d00m00.0000501494489854s
2023.749  69d11m20.4115553833128160s  0d00m00.0016329382718019s  -62d04m39.5672349702158499s  0d00m00.0018200005567280s
2023.757  69d11m20.4153424429387087s  0d00m00.0015165274832139s  -62d04m39.5687081732921797s  0d00m00.0016902542705820s
2023.757  69d11m20.4033175296240188s  0d00m00.0017403426060091s  -62d04m39.5657225167957449s  0d00m00.0019397086118994s
2023.763  69d11m20.4198105142404529s  0d00m00.0020597350505356s  -62d04m39.5546538425497829s  0d00m00.0022956895179103s
2023.771  69d11m20.4175339107075615s  0d00m00.0012440125198834s  -62d04m39.5650430739385683s  0d00m00.0013865212141883s
2023.771  69d11m20.4083627218176389s  0d00m00.0017221954652560s  -62d04m39.5591219727612042s  0d00m00.0019194827099693s
2023.782  69d11m20.4112781711523894s  0d00m00.0014799907349934s  -62d04m39.5638758506925114s  0d00m00.0016495320402766s
2023.839  69d11m20.3890266329915448s  0d00m00.0022967495250872s  -62d04m39.5725687871112086s  0d00m00.0025598548387650s
2023.842  69d11m20.3851318141369120s  0d00m00.0034557524684688s  -62d04m39.5668847534386714s  0d00m00.0038516279934009s
